experiment,fold,strategy,params,risk_fraction,direction_mode,session_preset,cooldown_bars_after_stop,minimum_stop_distance_to_cost,cost_multiplier,total_return_pct,max_drawdown_pct,trade_count
"compression_breakout_retest|{'lookback': 24, 'bandwidth_window': 100, 'compression_quantile': 0.25, 'volume_multiplier': 1.0, 'atr_length': 14, 'retest_atr_buffer': 1.0, 'retest_window_bars': 4, 'exit_style': 'time_stop_trail', 'max_hold_bars': 3}|risk=0.005|dir=short_only|session=europe_us|cooldown=0|cost_buffer=1.5|regime={'label': 'stacked_trend', 'min_adx': 25.0, 'min_abs_slope': 0.5, 'min_atr_percentile': 0.3, 'max_atr_percentile': 0.7, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': True, 'max_distance_from_ema50_atr': 1.75, 'min_volume_ratio': 1.0}",3,compression_breakout_retest,"{'lookback': 24, 'bandwidth_window': 100, 'compression_quantile': 0.25, 'volume_multiplier': 1.0, 'atr_length': 14, 'retest_atr_buffer': 1.0, 'retest_window_bars': 4, 'exit_style': 'time_stop_trail', 'max_hold_bars': 3}",0.005,short_only,europe_us,0,1.5,1.0,0.0,0.0,0
"compression_breakout_retest|{'lookback': 24, 'bandwidth_window': 100, 'compression_quantile': 0.25, 'volume_multiplier': 1.0, 'atr_length': 14, 'retest_atr_buffer': 1.0, 'retest_window_bars': 4, 'exit_style': 'time_stop_trail', 'max_hold_bars': 3}|risk=0.005|dir=short_only|session=europe_us|cooldown=0|cost_buffer=1.5|regime={'label': 'stacked_trend', 'min_adx': 25.0, 'min_abs_slope': 0.5, 'min_atr_percentile': 0.3, 'max_atr_percentile': 0.7, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': True, 'max_distance_from_ema50_atr': 1.75, 'min_volume_ratio': 1.0}",3,compression_breakout_retest,"{'lookback': 24, 'bandwidth_window': 100, 'compression_quantile': 0.25, 'volume_multiplier': 1.0, 'atr_length': 14, 'retest_atr_buffer': 1.0, 'retest_window_bars': 4, 'exit_style': 'time_stop_trail', 'max_hold_bars': 3}",0.005,short_only,europe_us,0,1.5,1.5,0.0,0.0,0
"compression_breakout_retest|{'lookback': 24, 'bandwidth_window': 100, 'compression_quantile': 0.25, 'volume_multiplier': 1.0, 'atr_length': 14, 'retest_atr_buffer': 1.0, 'retest_window_bars': 4, 'exit_style': 'time_stop_trail', 'max_hold_bars': 3}|risk=0.005|dir=short_only|session=europe_us|cooldown=0|cost_buffer=1.5|regime={'label': 'quiet_trend', 'min_adx': 18.0, 'min_abs_slope': 0.3, 'min_atr_percentile': 0.1, 'max_atr_percentile': 0.6, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 1.5, 'min_volume_ratio': 0.8}",1,compression_breakout_retest,"{'lookback': 24, 'bandwidth_window': 100, 'compression_quantile': 0.25, 'volume_multiplier': 1.0, 'atr_length': 14, 'retest_atr_buffer': 1.0, 'retest_window_bars': 4, 'exit_style': 'time_stop_trail', 'max_hold_bars': 3}",0.005,short_only,europe_us,0,1.5,1.0,0.0,0.0,0
"compression_breakout_retest|{'lookback': 24, 'bandwidth_window': 100, 'compression_quantile': 0.25, 'volume_multiplier': 1.0, 'atr_length': 14, 'retest_atr_buffer': 1.0, 'retest_window_bars': 4, 'exit_style': 'time_stop_trail', 'max_hold_bars': 3}|risk=0.005|dir=short_only|session=europe_us|cooldown=0|cost_buffer=1.5|regime={'label': 'quiet_trend', 'min_adx': 18.0, 'min_abs_slope': 0.3, 'min_atr_percentile': 0.1, 'max_atr_percentile': 0.6, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 1.5, 'min_volume_ratio': 0.8}",1,compression_breakout_retest,"{'lookback': 24, 'bandwidth_window': 100, 'compression_quantile': 0.25, 'volume_multiplier': 1.0, 'atr_length': 14, 'retest_atr_buffer': 1.0, 'retest_window_bars': 4, 'exit_style': 'time_stop_trail', 'max_hold_bars': 3}",0.005,short_only,europe_us,0,1.5,1.5,0.0,0.0,0
"compression_breakout_retest|{'lookback': 24, 'bandwidth_window': 100, 'compression_quantile': 0.25, 'volume_multiplier': 1.0, 'atr_length': 14, 'retest_atr_buffer': 1.0, 'retest_window_bars': 4, 'exit_style': 'time_stop_trail', 'max_hold_bars': 3}|risk=0.005|dir=short_only|session=europe_us|cooldown=0|cost_buffer=1.5|regime={'label': 'quiet_trend', 'min_adx': 18.0, 'min_abs_slope': 0.3, 'min_atr_percentile': 0.1, 'max_atr_percentile': 0.6, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 1.5, 'min_volume_ratio': 0.8}",2,compression_breakout_retest,"{'lookback': 24, 'bandwidth_window': 100, 'compression_quantile': 0.25, 'volume_multiplier': 1.0, 'atr_length': 14, 'retest_atr_buffer': 1.0, 'retest_window_bars': 4, 'exit_style': 'time_stop_trail', 'max_hold_bars': 3}",0.005,short_only,europe_us,0,1.5,1.0,0.0,0.0,0
"compression_breakout_retest|{'lookback': 24, 'bandwidth_window': 100, 'compression_quantile': 0.25, 'volume_multiplier': 1.0, 'atr_length': 14, 'retest_atr_buffer': 1.0, 'retest_window_bars': 4, 'exit_style': 'time_stop_trail', 'max_hold_bars': 3}|risk=0.005|dir=short_only|session=europe_us|cooldown=0|cost_buffer=1.5|regime={'label': 'quiet_trend', 'min_adx': 18.0, 'min_abs_slope': 0.3, 'min_atr_percentile': 0.1, 'max_atr_percentile': 0.6, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 1.5, 'min_volume_ratio': 0.8}",2,compression_breakout_retest,"{'lookback': 24, 'bandwidth_window': 100, 'compression_quantile': 0.25, 'volume_multiplier': 1.0, 'atr_length': 14, 'retest_atr_buffer': 1.0, 'retest_window_bars': 4, 'exit_style': 'time_stop_trail', 'max_hold_bars': 3}",0.005,short_only,europe_us,0,1.5,1.5,0.0,0.0,0
"compression_breakout_retest|{'lookback': 24, 'bandwidth_window': 100, 'compression_quantile': 0.25, 'volume_multiplier': 1.0, 'atr_length': 14, 'retest_atr_buffer': 1.0, 'retest_window_bars': 4, 'exit_style': 'time_stop_trail', 'max_hold_bars': 3}|risk=0.005|dir=short_only|session=europe_us|cooldown=0|cost_buffer=1.5|regime={'label': 'quiet_trend', 'min_adx': 18.0, 'min_abs_slope': 0.3, 'min_atr_percentile': 0.1, 'max_atr_percentile': 0.6, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 1.5, 'min_volume_ratio': 0.8}",3,compression_breakout_retest,"{'lookback': 24, 'bandwidth_window': 100, 'compression_quantile': 0.25, 'volume_multiplier': 1.0, 'atr_length': 14, 'retest_atr_buffer': 1.0, 'retest_window_bars': 4, 'exit_style': 'time_stop_trail', 'max_hold_bars': 3}",0.005,short_only,europe_us,0,1.5,1.0,-0.270733389700073,0.270733389700073,1
"compression_breakout_retest|{'lookback': 24, 'bandwidth_window': 100, 'compression_quantile': 0.25, 'volume_multiplier': 1.0, 'atr_length': 14, 'retest_atr_buffer': 1.0, 'retest_window_bars': 4, 'exit_style': 'time_stop_trail', 'max_hold_bars': 3}|risk=0.005|dir=short_only|session=europe_us|cooldown=0|cost_buffer=1.5|regime={'label': 'quiet_trend', 'min_adx': 18.0, 'min_abs_slope': 0.3, 'min_atr_percentile': 0.1, 'max_atr_percentile': 0.6, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 1.5, 'min_volume_ratio': 0.8}",3,compression_breakout_retest,"{'lookback': 24, 'bandwidth_window': 100, 'compression_quantile': 0.25, 'volume_multiplier': 1.0, 'atr_length': 14, 'retest_atr_buffer': 1.0, 'retest_window_bars': 4, 'exit_style': 'time_stop_trail', 'max_hold_bars': 3}",0.005,short_only,europe_us,0,1.5,1.5,-0.2932398665847047,0.2932398665847047,1
"volatility_scaled_momentum|{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}|risk=0.005|dir=both|session=all|cooldown=0|cost_buffer=1.5|regime=none",1,volatility_scaled_momentum,"{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}",0.005,both,all,0,1.5,1.0,-0.5123142637876832,13.628770128664103,222
"volatility_scaled_momentum|{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}|risk=0.005|dir=both|session=all|cooldown=0|cost_buffer=1.5|regime=none",1,volatility_scaled_momentum,"{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}",0.005,both,all,0,1.5,1.5,-6.607142167676083,17.615873495770607,222
"volatility_scaled_momentum|{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}|risk=0.005|dir=both|session=all|cooldown=0|cost_buffer=1.5|regime=none",2,volatility_scaled_momentum,"{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}",0.005,both,all,0,1.5,1.0,-16.164221930026056,18.270400249189322,168
"volatility_scaled_momentum|{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}|risk=0.005|dir=both|session=all|cooldown=0|cost_buffer=1.5|regime=none",2,volatility_scaled_momentum,"{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}",0.005,both,all,0,1.5,1.5,-19.602347841508426,21.450204046778808,168
"volatility_scaled_momentum|{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}|risk=0.005|dir=both|session=all|cooldown=0|cost_buffer=1.5|regime=none",3,volatility_scaled_momentum,"{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}",0.005,both,all,0,1.5,1.0,-2.5376353969461807,11.523540179822934,202
"volatility_scaled_momentum|{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}|risk=0.005|dir=both|session=all|cooldown=0|cost_buffer=1.5|regime=none",3,volatility_scaled_momentum,"{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}",0.005,both,all,0,1.5,1.5,-8.014292913141862,14.608568864669525,202
"volatility_scaled_momentum|{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}|risk=0.005|dir=both|session=all|cooldown=0|cost_buffer=1.5|regime={'label': 'trend_quality', 'min_adx': 20.0, 'min_abs_slope': 0.35, 'min_atr_percentile': 0.15, 'max_atr_percentile': 0.85, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 2.5, 'min_volume_ratio': 0.9}",1,volatility_scaled_momentum,"{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}",0.005,both,all,0,1.5,1.0,-3.914349664018013,5.777106371320051,5
"volatility_scaled_momentum|{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}|risk=0.005|dir=both|session=all|cooldown=0|cost_buffer=1.5|regime={'label': 'trend_quality', 'min_adx': 20.0, 'min_abs_slope': 0.35, 'min_atr_percentile': 0.15, 'max_atr_percentile': 0.85, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 2.5, 'min_volume_ratio': 0.9}",1,volatility_scaled_momentum,"{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}",0.005,both,all,0,1.5,1.5,-4.040622243415992,5.891680152415546,5
"volatility_scaled_momentum|{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}|risk=0.005|dir=both|session=all|cooldown=0|cost_buffer=1.5|regime={'label': 'trend_quality', 'min_adx': 20.0, 'min_abs_slope': 0.35, 'min_atr_percentile': 0.15, 'max_atr_percentile': 0.85, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 2.5, 'min_volume_ratio': 0.9}",2,volatility_scaled_momentum,"{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}",0.005,both,all,0,1.5,1.0,-1.2249600059589416,3.843098753133656,2
"volatility_scaled_momentum|{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}|risk=0.005|dir=both|session=all|cooldown=0|cost_buffer=1.5|regime={'label': 'trend_quality', 'min_adx': 20.0, 'min_abs_slope': 0.35, 'min_atr_percentile': 0.15, 'max_atr_percentile': 0.85, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 2.5, 'min_volume_ratio': 0.9}",2,volatility_scaled_momentum,"{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}",0.005,both,all,0,1.5,1.5,-1.2675089053482913,3.875396808320186,2
"volatility_scaled_momentum|{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}|risk=0.005|dir=both|session=all|cooldown=0|cost_buffer=1.5|regime={'label': 'trend_quality', 'min_adx': 20.0, 'min_abs_slope': 0.35, 'min_atr_percentile': 0.15, 'max_atr_percentile': 0.85, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 2.5, 'min_volume_ratio': 0.9}",3,volatility_scaled_momentum,"{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}",0.005,both,all,0,1.5,1.0,5.052574221962125,8.396513758282708,6
"volatility_scaled_momentum|{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}|risk=0.005|dir=both|session=all|cooldown=0|cost_buffer=1.5|regime={'label': 'trend_quality', 'min_adx': 20.0, 'min_abs_slope': 0.35, 'min_atr_percentile': 0.15, 'max_atr_percentile': 0.85, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 2.5, 'min_volume_ratio': 0.9}",3,volatility_scaled_momentum,"{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}",0.005,both,all,0,1.5,1.5,4.892991542311997,8.509681577744965,6
"volatility_scaled_momentum|{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}|risk=0.005|dir=both|session=all|cooldown=0|cost_buffer=1.5|regime={'label': 'stacked_trend', 'min_adx': 25.0, 'min_abs_slope': 0.5, 'min_atr_percentile': 0.3, 'max_atr_percentile': 0.7, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': True, 'max_distance_from_ema50_atr': 1.75, 'min_volume_ratio': 1.0}",1,volatility_scaled_momentum,"{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}",0.005,both,all,0,1.5,1.0,0.0,0.0,0
"volatility_scaled_momentum|{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}|risk=0.005|dir=both|session=all|cooldown=0|cost_buffer=1.5|regime={'label': 'stacked_trend', 'min_adx': 25.0, 'min_abs_slope': 0.5, 'min_atr_percentile': 0.3, 'max_atr_percentile': 0.7, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': True, 'max_distance_from_ema50_atr': 1.75, 'min_volume_ratio': 1.0}",1,volatility_scaled_momentum,"{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}",0.005,both,all,0,1.5,1.5,0.0,0.0,0
"volatility_scaled_momentum|{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}|risk=0.005|dir=both|session=all|cooldown=0|cost_buffer=1.5|regime={'label': 'stacked_trend', 'min_adx': 25.0, 'min_abs_slope': 0.5, 'min_atr_percentile': 0.3, 'max_atr_percentile': 0.7, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': True, 'max_distance_from_ema50_atr': 1.75, 'min_volume_ratio': 1.0}",2,volatility_scaled_momentum,"{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}",0.005,both,all,0,1.5,1.0,-0.6598156706835057,3.2929341767327314,1
"volatility_scaled_momentum|{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}|risk=0.005|dir=both|session=all|cooldown=0|cost_buffer=1.5|regime={'label': 'stacked_trend', 'min_adx': 25.0, 'min_abs_slope': 0.5, 'min_atr_percentile': 0.3, 'max_atr_percentile': 0.7, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': True, 'max_distance_from_ema50_atr': 1.75, 'min_volume_ratio': 1.0}",2,volatility_scaled_momentum,"{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}",0.005,both,all,0,1.5,1.5,-0.6793141957637028,3.3027384824600547,1
"volatility_scaled_momentum|{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}|risk=0.005|dir=both|session=all|cooldown=0|cost_buffer=1.5|regime={'label': 'stacked_trend', 'min_adx': 25.0, 'min_abs_slope': 0.5, 'min_atr_percentile': 0.3, 'max_atr_percentile': 0.7, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': True, 'max_distance_from_ema50_atr': 1.75, 'min_volume_ratio': 1.0}",3,volatility_scaled_momentum,"{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}",0.005,both,all,0,1.5,1.0,-1.9090327488305192,2.0455349623268004,3
"volatility_scaled_momentum|{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}|risk=0.005|dir=both|session=all|cooldown=0|cost_buffer=1.5|regime={'label': 'stacked_trend', 'min_adx': 25.0, 'min_abs_slope': 0.5, 'min_atr_percentile': 0.3, 'max_atr_percentile': 0.7, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': True, 'max_distance_from_ema50_atr': 1.75, 'min_volume_ratio': 1.0}",3,volatility_scaled_momentum,"{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}",0.005,both,all,0,1.5,1.5,-1.9915581986233222,2.115447949442595,3
"volatility_scaled_momentum|{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}|risk=0.005|dir=both|session=all|cooldown=0|cost_buffer=1.5|regime={'label': 'quiet_trend', 'min_adx': 18.0, 'min_abs_slope': 0.3, 'min_atr_percentile': 0.1, 'max_atr_percentile': 0.6, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 1.5, 'min_volume_ratio': 0.8}",1,volatility_scaled_momentum,"{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}",0.005,both,all,0,1.5,1.0,-1.1101157121037208,2.795615064504564,1
"volatility_scaled_momentum|{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}|risk=0.005|dir=both|session=all|cooldown=0|cost_buffer=1.5|regime={'label': 'quiet_trend', 'min_adx': 18.0, 'min_abs_slope': 0.3, 'min_atr_percentile': 0.1, 'max_atr_percentile': 0.6, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 1.5, 'min_volume_ratio': 0.8}",1,volatility_scaled_momentum,"{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}",0.005,both,all,0,1.5,1.5,-1.142220665631155,2.8118376159258385,1
"volatility_scaled_momentum|{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}|risk=0.005|dir=both|session=all|cooldown=0|cost_buffer=1.5|regime={'label': 'quiet_trend', 'min_adx': 18.0, 'min_abs_slope': 0.3, 'min_atr_percentile': 0.1, 'max_atr_percentile': 0.6, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 1.5, 'min_volume_ratio': 0.8}",2,volatility_scaled_momentum,"{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}",0.005,both,all,0,1.5,1.0,-1.242751152015853,4.096866296803592,2
"volatility_scaled_momentum|{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}|risk=0.005|dir=both|session=all|cooldown=0|cost_buffer=1.5|regime={'label': 'quiet_trend', 'min_adx': 18.0, 'min_abs_slope': 0.3, 'min_atr_percentile': 0.1, 'max_atr_percentile': 0.6, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 1.5, 'min_volume_ratio': 0.8}",2,volatility_scaled_momentum,"{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}",0.005,both,all,0,1.5,1.5,-1.297350601417302,4.134524639012049,2
"volatility_scaled_momentum|{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}|risk=0.005|dir=both|session=all|cooldown=0|cost_buffer=1.5|regime={'label': 'quiet_trend', 'min_adx': 18.0, 'min_abs_slope': 0.3, 'min_atr_percentile': 0.1, 'max_atr_percentile': 0.6, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 1.5, 'min_volume_ratio': 0.8}",3,volatility_scaled_momentum,"{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}",0.005,both,all,0,1.5,1.0,1.1449105254962788,8.146659184819793,4
"volatility_scaled_momentum|{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}|risk=0.005|dir=both|session=all|cooldown=0|cost_buffer=1.5|regime={'label': 'quiet_trend', 'min_adx': 18.0, 'min_abs_slope': 0.3, 'min_atr_percentile': 0.1, 'max_atr_percentile': 0.6, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 1.5, 'min_volume_ratio': 0.8}",3,volatility_scaled_momentum,"{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}",0.005,both,all,0,1.5,1.5,1.0440347244933923,8.148005136790893,4
